EnsemblID	Chr	Start	End	Band	Symbol	isHK	isTF	isExtreme	LFC	P.val
ENSG00000163584	3	170864875	170870483	q26.2	RPL22L1	0	0	0	-0.0256256408522977	0.699062087634715
ENSG00000163602	3	72371825	72446621	p13	RYBP	0	0	0	0.504722256791114	2.39629550815345e-36
ENSG00000163605	3	72996785	73069199	p13	PPP4R2	1	0	0	0.346325830634019	8.6118473254871e-22
ENSG00000163634	3	63833870	63863903	p14.1	THOC7	1	0	0	-0.00727128740909206	0.807814397062726
ENSG00000163635	3	63898399	64003453	p14.1	ATXN7	0	0	0	-0.0757931677579774	0.0308576179345402
ENSG00000163636	3	64010549	64024010	p14.1	PSMD6	1	0	0	0.0842288852763713	0.0106754194458345
ENSG00000163644	4	88257620	88284769	q22.1	PPM1K	0	0	0	-1.08112386694942	6.0095584657684e-24
ENSG00000163681	3	57755450	57929168	p14.3	SLMAP	0	0	0	0.1133269285724	0.00218351526153786
ENSG00000163683	4	39546330	39639090	p14	SMIM14	0	0	0	1.11209042407987	2.56828426205855e-75
ENSG00000163684	3	58306247	58324695	p14.3	RPP14	1	0	0	-0.275794757483738	3.74302638149067e-17
ENSG00000163743	4	75479037	75514764	q21.1	RCHY1	1	0	0	-0.0259315917238929	0.498715439919227
ENSG00000163751	3	148865256	148897196	q24	CPA3	0	0	0	0.779886891118892	1.10982906364704e-11
ENSG00000163754	3	148991341	149027668	q24	GYG1	0	0	0	0.112142049212284	0.00822793447358011
ENSG00000163755	3	149129584	149173732	q24	HPS3	0	0	0	0.608439841242457	9.28864508284709e-39
ENSG00000163781	3	133598175	133662380	q22.1	TOPBP1	0	0	0	0.351088831056219	1.42315122334151e-23
ENSG00000163798	2	27663471	27694976	p23.3	SLC4A1AP	0	0	0	0.0793170713431984	0.00839803644289793
ENSG00000163812	3	44915257	44976185	p21.31	ZDHHC3	1	0	0	-0.210881063485455	7.00089472575563e-13
ENSG00000163818	3	45823316	45916042	p21.31	LZTFL1	0	0	0	0.445236250700899	6.55050017258381e-24
ENSG00000163832	3	47495640	47513761	p21.31	ELP6	1	0	0	0.17498259829597	6.25255707868942e-12
ENSG00000163840	3	122564238	122575203	q21.1	DTX3L	0	0	0	0.677110003591599	3.36492967011127e-60
ENSG00000163875	1	37492575	37514774	p34.3	MEAF6	1	0	0	0.560380906653704	4.39998534492991e-43
ENSG00000163877	1	37534449	37554344	p34.3	SNIP1	0	0	0	-0.164314009845172	4.61819146769645e-07
ENSG00000163882	3	184361718	184368596	q27.1	POLR2H	1	0	0	0.514390327749889	2.5132961697643e-47
ENSG00000163902	3	128619970	128681075	q21.3	RPN1	1	0	0	0.43781782031824	7.35803047204766e-42
ENSG00000163930	3	52401013	52410350	p21.1	BAP1	1	0	0	-0.0423031402923964	0.0996710634569435
ENSG00000163933	3	53088483	53130462	p21.1	RFT1	1	0	0	0.183485111086209	1.2630094018592e-10
ENSG00000163938	3	52681156	52694492	p21.1	GNL3	1	0	0	0.157374898558837	7.4468887903489e-07
ENSG00000163939	3	52545352	52685917	p21.1	PBRM1	0	0	0	-0.0104667235251701	0.739382214837914
ENSG00000163946	3	56620133	56683237	p14.3	FAM208A	0	0	0	0.183504530829827	2.87036820053839e-09
ENSG00000163960	3	196347662	196432474	q29	UBXN7	0	0	1	-0.0774652165986935	0.0215275740693969
ENSG00000163961	3	196468783	196503768	q29	RNF168	0	0	1	-0.102990279568773	0.0146458392872673
ENSG00000163964	3	196639775	196736007	q29	PIGX	1	0	1	0.893308816428304	8.14968782288602e-90
ENSG00000164035	4	100395341	100880126	q24	EMCN	0	0	0	-1.46291750413412	4.59808942353455e-186
ENSG00000164051	3	48432164	48440456	p21.31	CCDC51	1	0	0	0.381065779178964	1.95305872720931e-34
ENSG00000164062	3	49674002	49683963	p21.31	APEH	1	0	0	0.451849770468533	1.4337493303042e-40
ENSG00000164068	3	49689499	49721529	p21.31	RNF123	0	0	0	0.180097321672348	7.69589838494881e-11
ENSG00000164080	3	51541144	51668667	p21.2	RAD54L2	0	0	0	-0.0712775187787878	0.0222490287291561
ENSG00000164081	3	51662693	51704323	p21.2	TEX264	1	0	0	0.652018437898735	2.29436020666656e-85
ENSG00000164087	3	52075253	52154690	p21.2	POC1A	0	0	0	1.29994572598627	5.21962418100742e-179
ENSG00000164091	3	52254421	52288020	p21.2	WDR82	0	0	0	-0.227311831759853	9.31465225418779e-17
ENSG00000164109	4	120055608	120067074	q27	MAD2L1	0	0	0	1.2215917436087	5.83562091434769e-107
ENSG00000164116	4	155666711	155732349	q32.1	GUCY1A1	0	0	0	-1.20385550368814	2.03127960114245e-34
ENSG00000164117	4	174236658	174284264	q34.1	FBXO8	0	0	0	-0.0649724771337656	0.0549186118267491
ENSG00000164118	4	174283677	174333380	q34.1	CEP44	0	0	0	0.0566683376329153	0.106031563765412
ENSG00000164125	4	158124474	158173318	q32.1	FAM198B	0	0	0	0.0757840990012758	0.426752862213105
ENSG00000164134	4	139301455	139420033	q31.1	NAA15	1	0	0	0.539481794707646	1.14191164327991e-44
ENSG00000164144	4	152779937	152918463	q31.3	ARFIP1	1	0	0	0.662669499394505	3.94375881724652e-58
ENSG00000164151	5	5420664	5490234	p15.32	ICE1	0	0	0	-0.113411480213739	0.00276476207457938
ENSG00000164163	4	145097932	145129179	q31.21	ABCE1	1	0	0	-0.0724891964478115	0.0528660497170923
ENSG00000164164	4	145110838	145180161	q31.21	OTUD4	0	0	0	-0.174773032308399	2.42631708615766e-07
ENSG00000164172	5	53095679	53110063	q11.2	MOCS2	0	0	0	-0.222326466629445	5.17040539993619e-05
ENSG00000164187	5	36098412	36151961	p13.2	LMBRD2	0	0	0	0.544977250157681	4.4815916233886e-33
ENSG00000164190	5	36876759	37066413	p13.2	NIPBL	1	0	0	0.211272840742251	1.04343934107301e-06
ENSG00000164219	5	115204012	115262872	q22.3	PGGT1B	0	0	0	0.485768502287362	3.94572084266343e-48
ENSG00000164244	5	127517609	127555089	q23.2	PRRC1	1	0	0	0.696711424154047	4.32930110174483e-63
ENSG00000164252	5	77029251	77065234	q13.3	AGGF1	1	0	0	0.383041903279494	2.88557405558274e-31
ENSG00000164292	5	95713522	95824383	q15	RHOBTB3	0	0	0	-0.511948620135629	3.62105071450141e-06
ENSG00000164331	5	73552335	73565686	q13.2	ANKRA2	0	0	0	0.228258047179169	1.87314932051778e-11
ENSG00000164338	5	73565443	73583377	q13.2	UTP15	1	0	0	0.19653386454971	1.37890219030529e-08
ENSG00000164344	4	186208979	186258471	q35.2	KLKB1	0	0	1	-0.611057697789928	4.5813058673354e-10
ENSG00000164346	5	74766991	74780113	q13.3	NSA2	1	0	0	-0.242299663144023	3.695843852857e-08
ENSG00000164366	5	196871	218215	p15.33	CCDC127	1	0	1	-0.00160860157767188	0.968253850333857
ENSG00000164403	5	132822141	132830898	q31.1	SHROOM1	0	0	0	0.565047952257533	5.19336983553724e-09
ENSG00000164405	5	132866560	132868031	q31.1	UQCRQ	1	0	0	0.557413338375769	2.07776718115989e-45
ENSG00000164483	6	130144315	130365425	q23.1	SAMD3	0	0	0	0.225289868745926	0.000117747352187183
ENSG00000164494	6	107152557	107459564	q21	PDSS2	0	0	0	0.255019751028235	1.42256351382384e-05
ENSG00000164535	7	6409126	6484190	p22.1	DAGLB	1	0	0	0.564654968275623	7.66242395214831e-66
ENSG00000164587	5	150442635	150449756	q33.1	RPS14	0	0	0	-0.335527205420578	4.44977259601497e-22
ENSG00000164597	7	107201555	107564514	q22.3	COG5	0	0	0	0.599658664306754	1.90767621711595e-58
ENSG00000164610	7	33094797	33109401	p14.3	RP9	1	0	0	-0.195506620863651	0.000225046827141209
ENSG00000164611	5	160421822	160428744	q33.3	PTTG1	0	0	0	1.87817719458637	3.0258246497517e-181
ENSG00000164615	5	134738501	134752160	q31.1	CAMLG	0	0	0	-0.0648647141104663	0.0627546451245348
ENSG00000164631	7	6688433	6706923	p22.1	ZNF12	0	1	0	0.00299089634460547	0.929669517503684
ENSG00000164647	7	90154375	90164829	q21.13	STEAP1	0	0	0	-1.29307648799919	1.14628602363433e-29
ENSG00000164654	7	7566872	7608929	p21.3	MIOS	0	0	0	0.447274599181119	1.9930808314538e-26
ENSG00000164692	7	94394561	94431232	q21.3	COL1A2	0	0	0	0.986822242884851	1.01348100437846e-46
ENSG00000164815	7	104126341	104208047	q22.2	ORC5	0	0	0	0.668954927448828	4.43402976702938e-75
ENSG00000164818	7	726701	786475	p22.3	DNAAF5	0	0	1	0.504901952329183	1.79210915077739e-33
ENSG00000164823	8	89901849	89927888	q21.3	OSGIN2	1	0	0	0.0581892235102997	0.285139262588201
ENSG00000164828	7	816615	896435	p22.3	SUN1	0	0	1	-0.431935311122541	1.10198013319014e-30
ENSG00000164880	7	1470277	1504367	p22.3	INTS1	1	0	1	0.109144810220494	0.00317962028567636
ENSG00000164896	7	151076593	151080866	q36.1	FASTK	1	0	0	0.198991208888055	4.3218066134605e-10
ENSG00000164916	7	4682309	4771443	p22.1	FOXK1	0	1	0	-0.328856538751474	2.16644825922899e-12
ENSG00000164933	8	103398635	103415189	q22.3	SLC25A32	1	0	0	0.0445756489574867	0.20638691517961
ENSG00000164934	8	103414714	103443453	q22.3	DCAF13	1	0	0	0.918694021129706	4.73117871645123e-87
ENSG00000164961	8	125024260	125091840	q24.13	WASHC5	0	0	0	0.603428937856616	1.21906856370172e-39
ENSG00000165006	9	34179005	34252523	p13.3	UBAP1	1	0	0	-0.178172448401431	4.16762429900928e-07
ENSG00000165046	8	38386207	38409527	p11.23	LETM2	0	0	0	0.617188616809171	9.60143889449167e-14
ENSG00000165097	6	18155329	18223853	p22.3	KDM1B	0	0	0	0.355394430625673	5.82551007140917e-15
ENSG00000165102	8	43140455	43202855	p11.21	HGSNAT	0	0	0	0.249512323855889	8.34781611259875e-06
ENSG00000165219	9	125261794	125367207	q33.3	GAPVD1	1	0	0	0.518179556680118	1.61042875847393e-50
ENSG00000165233	9	93096218	93113283	q22.31	CARD19	0	0	0	0.928563470406319	1.131956268785e-80
ENSG00000165264	9	32552999	32573184	p21.1	NDUFB6	1	0	0	0.218612616959711	2.08192929485174e-07
ENSG00000165271	9	33461441	33473930	p13.3	NOL6	1	0	0	0.16629865374652	2.85159440622112e-06
ENSG00000165275	9	37753803	37778972	p13.2	TRMT10B	0	0	0	-0.0679734125024437	0.136232679404406
ENSG00000165280	9	35056064	35073249	p13.3	VCP	1	0	0	0.15794937586166	7.82662026496167e-07
ENSG00000165283	9	35099776	35103195	p13.3	STOML2	1	0	0	0.00869804598390704	0.806165071644925
ENSG00000165392	8	31033801	31173769	p12	WRN	0	0	0	-0.0728674962149171	0.167370053076028
ENSG00000165406	10	45454585	45594906	q11.22	MARCH8	0	0	0	0.0180680461364408	0.750458417940567
ENSG00000165416	13	52652709	52700909	q14.3	SUGT1	1	0	0	0.00747903053477113	0.85805776732517
ENSG00000165458	11	72223701	72239105	q13.4	INPPL1	0	0	0	0.176637631467355	3.68254863865569e-05
ENSG00000165480	13	21153595	21176602	q12.11	SKA3	0	0	0	1.86802998861077	2.30705902042939e-156
ENSG00000165487	13	21492691	21604214	q12.11	MICU2	0	0	0	0.549504403264508	1.72002283874989e-30
ENSG00000165490	11	82899975	82958277	q14.1	DDIAS	0	0	0	0.888944111349647	3.03067488439573e-38
ENSG00000165494	11	83156988	83187451	q14.1	PCF11	1	0	0	-0.174157343219763	9.48858748213304e-06
ENSG00000165501	14	49598697	49614672	q21.3	LRR1	0	0	0	0.0896321286817844	0.0329789129547589
ENSG00000165502	14	49618519	49620685	q21.3	RPL36AL	1	0	0	-0.324425484136077	4.97105408120507e-24
ENSG00000165506	14	49625174	49635230	q21.3	DNAAF2	1	0	0	0.201138858793198	1.06279810680917e-07
ENSG00000165507	10	44970981	44978810	q11.21	DEPP1	0	0	0	-2.41553318781917	1.76260285399459e-155
ENSG00000165525	14	49782083	49853203	q21.3	NEMF	0	0	0	0.120335658155099	0.00129726253103376
ENSG00000165526	11	126202094	126211692	q24.2	RPUSD4	0	0	0	-0.67727881820826	1.546072409465e-59
ENSG00000165527	14	49893092	49897054	q21.3	ARF6	1	0	0	0.346167918003605	2.08933640398041e-15
ENSG00000165572	13	41127569	41132746	q14.11	KBTBD6	0	0	0	-0.631289102858742	1.75133773150027e-41
ENSG00000165609	10	12165325	12196144	p14	NUDT5	0	0	0	0.278064847398902	2.91867015914564e-10
ENSG00000165629	10	7788129	7807815	p14	ATP5F1C	0	0	0	0.0378942300121494	0.346186473097055
ENSG00000165630	10	13586927	13630868	p13	PRPF18	1	0	0	-0.00309729993686382	0.947581020632305
ENSG00000165637	10	75210154	75231448	q22.2	VDAC2	0	0	0	-0.148867650348342	0.000414467391615432
ENSG00000165644	10	75233969	75236030	q22.2	COMTD1	0	0	0	0.467025560867167	4.0110091789718e-17
ENSG00000165646	10	117241073	117279430	q25.3	SLC18A2	0	0	0	0.345688010822363	0.002272611708278
ENSG00000165660	10	124801785	124836670	q26.13	ABRAXAS2	0	0	0	0.0833247360284005	0.0398082788554752
ENSG00000165672	10	119167703	119178833	q26.11	PRDX3	1	0	0	-0.059977589921154	0.0729281671941805
ENSG00000165684	9	136375577	136400168	q34.3	SNAPC4	0	1	1	-0.0156467978115645	0.588664732064145
ENSG00000165688	9	136410570	136423761	q34.3	PMPCA	1	0	1	0.117973770702082	0.000163178522153109
ENSG00000165689	9	136401922	136410609	q34.3	ENTR1	0	0	1	-0.00370816559418675	0.90588138451942
ENSG00000165714	12	12357079	12469694	p13.2	BORCS5	0	0	0	0.303619175752793	6.61018401292475e-08
ENSG00000165724	9	137582079	137590490	q34.3	ZMYND19	0	0	1	0.231924359073511	3.32123072738517e-12
ENSG00000165732	10	68956128	68985073	q22.1	DDX21	1	0	0	-0.107527228774632	0.00362916049272288
ENSG00000165782	14	20457719	20461612	q11.2	PIP4P1	0	0	0	-0.108930216546512	0.000362803818782111
ENSG00000165792	14	20989770	20997035	q11.2	METTL17	1	0	0	-0.261244628102438	2.26456281799395e-12
ENSG00000165804	14	21090046	21104722	q11.2	ZNF219	0	1	0	-0.84823982971158	3.83483434430094e-62
ENSG00000165810	5	181040225	181061523	q35.3	BTNL9	0	0	1	-3.46632240041496	5.28503969822377e-209
ENSG00000165861	14	72969451	73027212	q24.2	ZFYVE1	1	0	0	0.0170146904838573	0.548498171167755
ENSG00000165886	10	97498868	97571209	q24.1	UBTD1	1	0	0	0.423435341893864	2.85273791559326e-28
ENSG00000165898	14	74493720	74497106	q24.3	ISCA2	0	0	0	0.174613677399988	2.84549273728289e-07
ENSG00000165916	11	47418769	47426473	p11.2	PSMC3	1	0	0	0.0730746804740172	0.0244322182378868
ENSG00000165929	14	91779751	91867536	q32.12	TC2N	0	0	0	0.792387887258115	8.38810706941395e-18
ENSG00000165934	14	92121937	92172145	q32.12	CPSF2	1	0	0	0.475332970985069	2.26856685685214e-48
ENSG00000166004	11	93661639	93730358	q21	CEP295	0	0	0	0.155625094938477	0.00393737052684424
ENSG00000166024	10	98134624	98244897	q24.2	R3HCC1L	0	0	0	0.264513220268854	3.23824634379605e-10
ENSG00000166037	11	95789965	95832693	q21	CEP57	1	0	0	-0.493277839501908	3.36592669935318e-27
ENSG00000166123	16	46884378	46931297	q11.2	GPT2	0	0	0	-1.18025295122791	2.51216640192341e-48
ENSG00000166133	15	40569300	40574943	q15.1	RPUSD2	0	0	0	0.169774166353953	1.656054672758e-07
ENSG00000166135	10	100529072	100559998	q24.31	HIF1AN	0	0	0	-0.0957656766183106	0.00233085340741243
ENSG00000166140	15	40807086	40815084	q15.1	ZFYVE19	1	0	0	0.286799663096214	6.0913637087878e-13
ENSG00000166145	15	40844018	40858207	q15.1	SPINT1	0	0	0	1.20104561820154	1.52894347881734e-106
ENSG00000166164	16	50313487	50368934	q12.1	BRD7	1	0	0	-0.268746153611702	8.36381836748875e-12
ENSG00000166166	14	103529184	103537073	q32.33	TRMT61A	0	0	1	-0.210343648985862	8.41081839440415e-09
ENSG00000166169	10	101578882	101588270	q24.32	POLL	1	0	0	-0.199016855502042	1.68368384598581e-10
ENSG00000166170	14	103556544	103562831	q32.33	BAG5	0	0	1	-0.488938556911115	1.30893869822789e-49
ENSG00000166181	11	43311963	43344529	p12	API5	1	0	0	0.125839294708703	0.000656698480670445
ENSG00000166188	16	57994668	58000453	q21	ZNF319	0	1	0	-0.855989836188758	4.89129304180715e-137
ENSG00000166189	10	102065390	102068038	q24.32	HPS6	1	0	0	0.0175270724218234	0.550294261685876
ENSG00000166197	10	102152176	102163871	q24.32	NOLC1	1	0	0	0.138268041020263	1.0236329967642e-06
ENSG00000166200	15	49106068	49155661	q21.1	COPS2	1	0	0	-0.298045645548093	2.10157882397259e-16
ENSG00000166224	10	70815961	70881173	q22.1	SGPL1	1	0	0	0.888407826990296	1.6349174805844e-63
ENSG00000166228	10	70882280	70888784	q22.1	PCBD1	0	0	0	0.0719402052643055	0.140256320236333
ENSG00000166233	15	72474326	72602985	q24.1	ARIH1	1	0	0	0.150678390599106	2.45093304013691e-05
ENSG00000166260	17	54951902	54968785	q22	COX11	1	0	0	-0.102387942773437	0.0452703024427039
ENSG00000166261	11	123724177	123741675	q24.1	ZNF202	0	1	0	-0.432671221350834	5.96928557733962e-25
ENSG00000166262	15	49326962	49620931	q21.2	FAM227B	0	0	0	0.862357063176969	2.40607019576269e-65
ENSG00000166263	17	54968727	55173632	q22	STXBP4	0	0	0	0.751296473182953	2.10956581460383e-37
ENSG00000166266	11	108008733	108107776	q22.3	CUL5	1	0	0	-0.0729382643573093	0.0389451225454857
ENSG00000166295	10	72216000	72235860	q22.1	ANAPC16	1	0	0	-0.29743472382119	1.04125128492382e-13
ENSG00000166311	11	6390431	6394998	p15.4	SMPD1	1	0	0	0.0751393355456505	0.0430537313821553
ENSG00000166321	10	73110375	73131828	q22.2	NUDT13	0	0	0	-0.356797845116457	2.06890937014694e-08
ENSG00000166326	11	35662805	35818007	p13	TRIM44	1	0	0	0.29005691603022	6.62402782270115e-12
ENSG00000166337	11	6606296	6612667	p15.4	TAF10	1	0	0	0.0771079126320476	0.0229369384969143
ENSG00000166377	18	79069285	79378287	q23	ATP9B	0	0	1	0.260395468164013	2.19804245145739e-08
ENSG00000166428	14	104924713	104937790	q32.33	PLD4	0	0	1	0.418868666833213	6.57904897746694e-09
ENSG00000166439	11	74748868	74842413	q13.4	RNF169	0	0	0	0.0447157257622173	0.378349686441406
ENSG00000166441	11	8682411	8714759	p15.4	RPL27A	0	0	0	-0.126288901774899	0.000271641556287768
ENSG00000166451	16	81006498	81033114	q23.2	CENPN	0	0	0	0.17301636815439	8.6461588941272e-05
ENSG00000166454	16	81035847	81047358	q23.2	ATMIN	1	1	0	-0.4257791018844	1.37726391497012e-40
ENSG00000166455	16	81053497	81077267	q23.2	C16orf46	0	0	0	0.40566962912154	1.23445579978227e-16
ENSG00000166471	11	9280654	9314780	p15.4	TMEM41B	1	0	0	0.977734500510186	1.1394189871868e-80
ENSG00000166477	15	51938025	51971806	q21.2	LEO1	0	0	0	0.985498123354949	1.3906699464024e-80
ENSG00000166479	18	68673688	68715298	q22.1	TMX3	0	0	0	-0.146596076726665	0.000177686987244166
ENSG00000166484	17	19377721	19383544	p11.2	MAPK7	0	0	0	-0.586446010550713	1.36964185200525e-51
ENSG00000166508	7	100092728	100101940	q22.1	MCM7	1	0	0	-0.221864883600118	2.27153464407275e-10
ENSG00000166526	7	100064033	100082548	q22.1	ZNF3	1	1	0	0.249703309808328	1.33821499190519e-17
ENSG00000166529	7	100049774	100065038	q22.1	ZSCAN21	1	1	0	-0.0684492195644711	0.0268243985847322
ENSG00000166562	18	59139477	59158836	q21.32	SEC11C	0	0	0	0.483774456818489	2.90321251587722e-17
ENSG00000166579	17	8413131	8490411	p13.1	NDEL1	1	0	0	-0.523107372620982	1.44382724191556e-57
ENSG00000166595	16	66932055	66934423	q22.1	CIAO2B	0	0	0	-0.3066585483277	1.24281779054169e-29
ENSG00000166598	12	103930107	103953645	q23.3	HSP90B1	0	0	0	-0.191776324715982	2.09859367808128e-06
ENSG00000166681	X	103376340	103378077	q22.2	BEX3	0	0	0	-0.2084521174761	0.00837439645934154
ENSG00000166685	17	73192632	73208507	q25.1	COG1	1	0	0	0.0536086062566086	0.12290933035609
ENSG00000166704	19	57977053	58003349	q13.43	ZNF606	0	1	1	0.594934287556568	1.28907034783653e-23
ENSG00000166716	15	84748635	84806432	q25.3	ZNF592	1	1	0	-0.175682929829308	2.49587961252119e-08
ENSG00000166734	15	44288729	44415758	q15.3	CASC4	1	0	0	0.419908498090616	2.87216320690124e-31
ENSG00000166747	16	71729000	71809201	q22.2	AP1G1	1	0	0	0.125226918744819	8.02210204220755e-05
ENSG00000166762	15	43628503	43668118	q15.3	CATSPER2	0	0	0	-0.330633914186545	7.93857968073466e-06
ENSG00000166788	11	18069935	18106091	p15.1	SAAL1	0	0	0	0.25875451852384	2.93260567477973e-07
ENSG00000166794	15	64155812	64163205	q22.31	PPIB	0	0	0	0.209329588915908	9.85079546121044e-10
ENSG00000166797	15	64072559	64094018	q22.31	CIAO2A	0	0	0	0.756251887034367	2.4547103890438e-76
ENSG00000166801	11	59142748	59155039	q12.1	FAM111A	0	0	0	0.279405359873688	7.03175373469103e-07
ENSG00000166803	15	64364311	64387687	q22.31	PCLAF	0	0	0	2.4035620760909	1.48535911608321e-192
ENSG00000166823	15	89748661	89751310	q26.1	MESP1	0	1	0	-2.12855849637143	8.30233920543191e-49
ENSG00000166848	16	75647786	75761872	q23.1	TERF2IP	1	0	0	-0.0657887386541151	0.0404219576622347
ENSG00000166851	16	23677656	23690367	p12.2	PLK1	0	0	0	1.60205081474656	8.86642449642162e-190
ENSG00000166855	15	65148219	65185342	q22.31	CLPX	1	0	0	-0.0325201795275334	0.291678200527535
ENSG00000166887	15	42158701	42208316	q15.1	VPS39	0	0	0	0.00826866017823147	0.786456470128164
ENSG00000166889	11	59636716	59668980	q12.1	PATL1	1	0	0	-0.146110702716928	0.000236630460659263
ENSG00000166900	11	59713456	59805882	q12.1	STX3	0	0	0	0.73967869056335	5.12586855623935e-48
ENSG00000166902	11	59806135	59810872	q12.1	MRPL16	1	0	0	-0.190752079111652	3.85384414209691e-06
ENSG00000166912	15	30938941	30991607	q13.3	MTMR10	0	0	0	-0.767029376012656	1.49650177189063e-61
ENSG00000166925	7	100463359	100479279	q22.1	TSC22D4	0	0	0	-0.244467837559253	4.10615014431648e-13
ENSG00000166928	11	60378530	60417756	q12.2	MS4A14	0	0	0	1.24929369221061	1.12519316300297e-22
ENSG00000166938	15	66293217	66333898	q22.31	DIS3L	0	0	0	-0.0770445076752785	0.0445871959244223
ENSG00000166971	16	53491040	53504411	q12.2	AKTIP	1	0	0	-0.36043693762401	3.33595698218704e-21
ENSG00000166986	12	57475445	57517569	q13.3	MARS	1	0	0	0.425871205394455	5.34616746548925e-41
ENSG00000167005	16	56429133	56452199	q13	NUDT21	1	0	0	-0.425476847757788	1.30400233532313e-30
ENSG00000167074	22	41367333	41399326	q13.2	TEF	1	1	0	-1.16564473095108	1.58997822963184e-78
ENSG00000167077	22	41699499	41799456	q13.2	MEI1	0	0	0	-0.389330459469416	3.39377395154078e-09
ENSG00000167085	17	49404049	49414905	q21.33	PHB	1	0	0	0.084511290547087	0.0709595721718088
ENSG00000167088	18	21612267	21633524	q11.2	SNRPD1	1	0	0	0.350304368352448	3.51857740004551e-22
ENSG00000167107	17	50426158	50474845	q21.33	ACSF2	0	0	0	0.0820065131020745	0.281128242540642
ENSG00000167110	9	128255829	128275995	q34.11	GOLGA2	1	0	0	0.297262748830223	7.35042589322044e-21
ENSG00000167112	9	128305161	128322742	q34.11	TRUB2	1	0	0	0.404313965462247	5.17363108783125e-35
ENSG00000167183	17	47951967	47957878	q21.32	PRR15L	0	0	0	1.86612889477554	2.20839863687079e-88
ENSG00000167193	17	1420689	1463162	p13.3	CRK	1	0	1	-0.375132337638287	7.28138828780592e-29
ENSG00000167196	15	75903859	75942510	q24.2	FBXO22	1	0	0	0.519636850458431	8.18477052582993e-40
ENSG00000167207	16	50693588	50734041	q12.1	NOD2	0	0	0	0.90045351686157	2.58871811772836e-27
ENSG00000167220	18	47107403	47150520	q21.1	HDHD2	0	0	0	0.148212458088992	0.00172471388450982
